buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.365744908092385,1.1960207441678836,1.5589304856219153,3.818947754252733e-06,249
C,10,50,1.365744908092385,1.1960207441678836,1.5589304856219153,3.818947754252733e-06,249
C,20,50,1.365744908092385,1.1960207441678836,1.5589304856219153,3.818947754252733e-06,249
C,30,50,1.365744908092385,1.1960207441678836,1.5589304856219153,3.818947754252733e-06,249
C,40,50,1.3582539301706589,1.1900555658203626,1.5496049074195088,5.652163607594574e-06,247
C,50,50,1.3498588075760032,1.1829366106478107,1.540335115161127,8.912656016990539e-06,242
C,60,50,1.3336239350615364,1.167657961105125,1.523484278408754,2.176206294435268e-05,230
C,70,50,1.26617431016688,1.1051709180756475,1.4520843398327752,0.0007014801050992,187
C,80,50,1.2871107786411626,1.1162780704588713,1.484384190920914,0.0005146753552836,138
C,90,50,1.1941086410676105,1.015113064615719,1.4049475905635938,0.0323547667443322,67
CD,0,50,1.606085737756053,1.2104594520812997,2.1318710044632896,0.0010454539562811,130
CD,10,50,1.606085737756053,1.2104594520812997,2.1318710044632896,0.0010454539562811,130
CD,20,50,1.606085737756053,1.2104594520812997,2.1318710044632896,0.0010454539562811,130
CD,30,50,1.6117168866002132,1.2128827935191195,2.140415566211894,0.0009947761172268,128
CD,40,50,1.6117168866002132,1.2128827935191195,2.140415566211894,0.0009947761172268,128
CD,50,50,1.594563450454732,1.1996141938798683,2.121238253470012,0.0013366149850533,125
CD,60,50,1.587245303225596,1.1936310931271388,2.110658533543552,0.0014880703597861,122
CD,70,50,1.579802753991623,1.1864907490217118,2.1022327621864507,0.0017185411155373,111
CD,80,50,1.5734961645632968,1.1699956139009136,2.117000016612675,0.0027086730674541,94
CD,90,50,1.4306086741945123,1.0232665395472176,1.999705660541164,0.0359935753422147,51
CG,0,50,1.456301496339702,1.1571961880507962,1.8330843770260483,0.0013412699584156,180
CG,10,50,1.456301496339702,1.1571961880507962,1.8330843770260483,0.0013412699584156,180
CG,20,50,1.456301496339702,1.1571961880507962,1.8330843770260483,0.0013412699584156,180
CG,30,50,1.456884133457893,1.1571961880507962,1.8330843770260483,0.0013506248058703,178
CG,40,50,1.456884133457893,1.1571961880507962,1.8330843770260483,0.0013506248058703,178
CG,50,50,1.4539732770177027,1.1548841085249135,1.8294218719978597,0.0014375677486713,174
CG,60,50,1.4303225810699396,1.1354170177814864,1.8021853286760767,0.0023815395461943,165
CG,70,50,1.4356245772641651,1.1365530026970605,1.8130309449601565,0.0023736485440257,142
CG,80,50,1.4219085237185771,1.1218734375719384,1.8021853286760767,0.0035797460134574,112
CG,90,50,1.4145337903198028,1.0941742837052104,1.8294218719978597,0.0081449816467025,65
